"x_fb_i","w_fb_i","z_fbU_i","z_fbL_i"
0,-2.49738058734541e-20,0.000732297137047046,-0.000199135012402125
3.89653245869674e-05,2.69314892530715e-05,0.000732297137047046,-0.000252008222877756
7.79306491739349e-05,5.37428006761236e-05,0.000732297137047046,-0.000356130180581524
0.000116895973760902,8.04341506944941e-05,0.000727750173872615,-0.000383660198990107
0.00015586129834787,0.000107005755733521,0.00075842602632026,-0.00041119021739869
0.000194826622934837,0.000133457832218543,0.000789101878767905,-0.000438720235807273
0.000233791947521805,0.000159790596574897,0.00081977773121555,-0.000466250254215856
0.000272757272108772,0.000186004265227922,0.000830915616325667,-0.000493780272624439
0.00031172259669574,0.000212099054602955,0.000858749244369569,-0.000521310291033021
0.000350687921282707,0.000238075181125336,0.000886582872413471,-0.000548840309441604
0.000389653245869675,0.0002639328612204,0.000914416500457372,-0.000576370327850187
0.000428618570456642,0.000289672311313488,0.000942250128501274,-0.00060390034625877
0.000467583895043609,0.000315293747829936,0.000970083756545176,-0.000631430364667353
0.000506549219630577,0.000340797387195083,0.000997917384589078,-0.000658960383075936
0.000545514544217544,0.000366183445834267,0.00102575101263298,-0.000686490401484519
0.000584479868804512,0.000391452140172825,0.00105358464067688,-0.000714020419893102
0.000623445193391479,0.000416603686636096,0.00108141826872078,-0.000741550438301685
0.000662410517978447,0.000441638301649419,0.00110925189676468,-0.000769080456710268
0.000701375842565414,0.000466556201638129,0.00113708552480859,-0.000796610475118851
0.000740341167152382,0.000491357603027567,0.00116491915285249,-0.000824140493527434
0.000779306491739349,0.00051604272224307,0.00119275278089639,-0.000851670511936016
0.000818271816326316,0.000540611775709976,0.00122058640894029,-0.000879200530344599
0.000857237140913284,0.000565064979853622,0.00124842003698419,-0.000906730548753182
0.000896202465500251,0.000589402551099347,0.0012762536650281,-0.000934260567161765
0.000935167790087219,0.00061362470587249,0.001304087293072,-0.000961790585570348
0.000974133114674186,0.000637731660598387,0.0013319209211159,-0.000989320603978931
0.00101309843926115,0.000661723631702378,0.0013597545491598,-0.00101685062238751
0.00105206376384812,0.000685600835609799,0.0013875881772037,-0.0010443806407961
0.00109102908843509,0.00070936348874599,0.0014154218052476,-0.00107191065920468
0.00112999441302206,0.000733011807536288,0.00144325543329151,-0.00109944067761326
0.00116895973760902,0.00075654600840603,0.00147108906133541,-0.00112697069602185
0.00120792506219599,0.000779966307780556,0.00149142233100629,-0.0011648851652694
0.00124689038678296,0.000803272922085203,0.00149950800294074,-0.00118513791121638
0.00128585571136993,0.000826466067745309,0.00150759367487518,-0.00120539065716337
0.00132482103595689,0.000849545961186212,0.00151567934680962,-0.00122564340311036
0.00136378636054386,0.000872512818833251,0.00152376501874407,-0.00124589614905735
0.00140275168513083,0.000895366857111763,0.00153793114951923,-0.00128197520320516
0.0014417170097178,0.000918108292447086,0.0015441969200684,-0.00131142764686071
0.00148068233430476,0.000940737341264559,0.00155046269061757,-0.00134088009051626
0.00151964765889173,0.000963254219989518,0.00155672846116674,-0.00137033253417181
0.0015586129834787,0.000985659145047303,0.00156299423171591,-0.00139978497782736
0.00159757830806567,0.00100795233286325,0.00156926000226508,-0.00142923742148291
0.00163654363265263,0.0010301339998627,0.00158410216482899,-0.00147164405288846
0.0016755089572396,0.00105220436247099,0.00159384127189433,-0.00150519975091975
0.00171447428182657,0.00107416363711346,0.00160358037895966,-0.00153875544895104
0.00175343960641354,0.00109601204021544,0.001613319486025,-0.00157231114698234
0.0017924049310005,0.00111774978820227,0.00162887423892923,-0.00161347511887111
0.00183137025558747,0.0011393770974993,0.00164011829463154,-0.00164644828941556
0.00187033558017444,0.00116089418453186,0.00165136235033384,-0.00167679735707941
0.00190930090476141,0.00118230126572528,0.00166260640603615,-0.00171226669542502
0.00194826622934837,0.00120359855750491,0.00167385046173845,-0.00174510413112114
0.00198723155393534,0.00122478627629608,0.00168109486320706,-0.00177410082416005
0.00202619687852231,0.00124586463852414,0.00168351007550519,-0.00181065093644889
0.00206516220310927,0.00126683386061441,0.00168977184715959,-0.00184335282314089
0.00210412752769624,0.00128769415899224,0.00169607798923592,-0.00187099732971509
0.00214309285228321,0.00130844575008297,0.00168555543248855,-0.00189195793180046
0.00218205817687018,0.00132908885031193,0.00168110946611677,-0.00192431467585197
0.00222102350145714,0.00134962367610447,0.00167487543422955,-0.00195061428724901
0.00225998882604411,0.00137005044388591,0.00168878613725663,-0.0019724525959536
0.00229895415063108,0.0013903693700816,0.00170269684028372,-0.00200487731658149
0.00233791947521805,0.00141058067111688,0.00171660754331081,-0.00202982541836387
0.00237688479980501,0.00143068456341707,0.0017305182463379,-0.00205273627171874
0.00241585012439198,0.00145068126340754,0.00174442894936499,-0.00208504145578517
0.00245481544897895,0.0014705709875136,0.00175833965239208,-0.00210041840919327
0.00249378077356592,0.0014903539521606,0.00177225035541917,-0.00213435405040391
0.00253274609815288,0.00151003037377387,0.00178616105844626,-0.00215467118075124
0.00257171142273985,0.00152960046877876,0.00180007176147334,-0.00217498831109858
0.00261067674732682,0.0015490644536006,0.00181398246450043,-0.00219530544144591
0.00264964207191379,0.00156842254466473,0.00182789316752752,-0.00221562257179324
0.00268860739650075,0.00158767495839649,0.00184180387055461,-0.00223593970214058
0.00272757272108772,0.00160682191122122,0.0018557145735817,-0.00225625683248791
0.00276653804567469,0.00162586361956425,0.00186962527660879,-0.00227657396283525
0.00280550337026166,0.00164480029985092,0.00188353597963588,-0.00229689109318258
0.00284446869484862,0.00166363216850657,0.00189744668266297,-0.00231720822352991
0.00288343401943559,0.00168235944195654,0.00191135738569006,-0.00233752535387725
0.00292239934402256,0.00170098233662616,0.00192526808871714,-0.00235784248422458
0.00296136466860953,0.00171950106894078,0.00193917879174423,-0.00237815961457192
0.00300032999319649,0.00173791585532573,0.00195308949477132,-0.00239847674491925
0.00303929531778346,0.00175622691220635,0.00196700019779841,-0.00241879387526658
0.00307826064237043,0.00177443445600798,0.0019809109008255,-0.00243911100561392
0.0031172259669574,0.00179253870315596,0.00199482160385259,-0.00245942813596125
0.00315619129154436,0.00181053987007562,0.00200873230687968,-0.00247974526630859
0.00319515661613133,0.0018284381731923,0.00202264300990677,-0.00250006239665592
0.0032341219407183,0.00184623382893134,0.00203655371293385,-0.00252037952700325
0.00327308726530527,0.00186392705371808,0.00205046441596094,-0.00254069665735059
0.00331205258989223,0.00188151806397786,0.00203197657504124,-0.00256101378769792
0.0033510179144792,0.00189900707613601,0.00202492983685973,-0.00258133091804526
0.00338998323906617,0.00191639430661788,0.00202821683879337,-0.00260164804839259
0.00342894856365314,0.00193367997184879,0.00203150384072702,-0.00262196517873992
0.0034679138882401,0.00195086428825409,0.00203479084266066,-0.00264228230908726
0.00350687921282707,0.00196794747225912,0.00203807784459431,-0.00266259943943459
0.00354584453741404,0.00198492974028921,0.00204136484652795,-0.00268291656978193
0.00358480986200101,0.00200181130876971,0.0020446518484616,-0.00270323370012926
0.00362377518658797,0.00201859239412595,0.00204793885039524,-0.00272355083047659
0.00366274051117494,0.00203527321278326,0.00205122585232888,-0.00274386796082393
0.00370170583576191,0.00205185398116699,0.00205451285426253,-0.00276418509117126
0.00374067116034888,0.00206833491570248,0.00205779985619617,-0.0027845022215186
0.00377963648493584,0.00208471623281506,0.00206108685812982,-0.00280481935186593
0.00381860180952281,0.00210099814893007,0.00206437386006346,-0.00282513648221326
0.00385756713410978,0.00211718088047284,0.00206766086199711,-0.00298824931282558
0.00389653245869674,0.00213326464386873,0.00207094786393075,-0.00289760106403448
0.00393549778328371,0.00214924965554306,0.0020742348658644,-0.00322544272314159
0.00397446310787068,0.00216513613192117,0.00207752186779804,-0.00323908575230203
0.00401342843245765,0.0021809242894284,0.00208080886973169,-0.00300632737084451
0.00405239375704461,0.00219661434449009,0.00208409587166533,-0.00326624062838386
0.00409135908163158,0.00221220651353158,0.00208738287359898,-0.00327975135942433
0.00413032440621855,0.0022277010129782,0.00209066987553262,-0.0032932188911351
0.00416928973080552,0.0022430980592553,0.00209395687746627,-0.00330664245548296
0.00420825505539249,0.0022583978687882,0.00209724387939991,-0.0032242545804879
0.00424722037997945,0.00227360065800226,0.00210053088133355,-0.00332810233305952
0.00428618570456642,0.0022887066433228,0.0021038178832672,-0.00333435463218082
0.00432515102915339,0.00230371604117517,0.00210710488520084,-0.00334060693130212
0.00436411635374035,0.0023186290679847,0.00211039188713449,-0.00334685923042342
0.00440308167832732,0.00233344594017673,0.00211367888906813,-0.00335311152954472
0.00444204700291429,0.0023481668741766,0.00211696589100178,-0.00335936382866602
0.00448101232750126,0.00236279208640964,0.00212025289293542,-0.00336561612778732
0.00451997765208822,0.0023773217933012,0.00212353989486907,-0.00337186842690862
0.00455894297667519,0.00239175621127662,0.00212682689680271,-0.00337812072602991
0.00459790830126216,0.00240609555676122,0.00213011389873636,-0.00338437302515121
0.00463687362584913,0.00242034004618036,0.00213340090067,-0.00339062532427251
0.00467583895043609,0.00243448989595936,0.00213668790260365,-0.00339687762339381
0.00471480427502306,0.00244854532252357,0.00213997490453729,-0.00340312992251511
0.00475376959961003,0.00246250654229832,0.00214326190647094,-0.00340938222163641
0.004792734924197,0.00247637377170895,0.00214654890840458,-0.00341563452075771
0.00483170024878396,0.0024901472271808,0.00214983591033823,-0.00342188681987901
0.00487066557337093,0.0025038271251392,0.00215312291227187,-0.00342813911900031
0.0049096308979579,0.00251741368200951,0.00215640991420551,-0.00343439141812161
0.00494859622254487,0.00253090711421704,0.00215969691613916,-0.00344064371724291
0.00498756154713183,0.00254430763818715,0.0021629839180728,-0.00344689601636421
0.0050265268717188,0.00255761547034516,0.00216627092000645,-0.00345314831548551
0.00506549219630577,0.00257083082711643,0.00216955792194009,-0.00345940061460681
0.00510445752089274,0.00258395392492628,0.00217284492387374,-0.0034656529137281
0.0051434228454797,0.00259698498020005,0.00217613192580738,-0.0034719052128494
0.00518238817006667,0.00260992420936308,0.00217941892774103,-0.0034781575119707
0.00522135349465364,0.00262277182884071,0.00218270592967467,-0.003484409811092
0.00526031881924061,0.00263552805505828,0.00218599293160832,-0.0034906621102133
0.00529928414382757,0.00264819310444113,0.00218927993354196,-0.0034969144093346
0.00533824946841454,0.00266076719341459,0.00219256693547561,-0.0035031667084559
0.00537721479300151,0.002673250538404,0.00219585393740925,-0.0035094190075772
0.00541618011758848,0.0026856433558347,0.0021991409393429,-0.0035156713066985
0.00545514544217544,0.00269794586213203,0.00220242794127654,-0.0035219236058198
0.00549411076676241,0.00271015827372132,0.00220571494321019,-0.0035281759049411
0.00553307609134938,0.00272228080702792,0.00220900194514383,-0.0035344282040624
0.00557204141593635,0.00273431367847715,0.00221228894707748,-0.0035406805031837
0.00561100674052331,0.00274625710449437,0.00221557594901112,-0.003546932802305
0.00564997206511028,0.00275811130150491,0.00221886295094476,-0.0035531851014263
0.00568893738969725,0.0027698764859341,0.00222214995287841,-0.00355943740054759
0.00572790271428422,0.00278155287420728,0.00222543695481205,-0.00356568969966889
0.00576686803887118,0.0027931406827498,0.0022287239567457,-0.00357194199879019
0.00580583336345815,0.00280464012798698,0.00223201095867934,-0.00357819429791149
0.00584479868804512,0.00281605142634418,0.00223529796061299,-0.00358444659703279
0.00588376401263209,0.00282737479424672,0.00223858496254663,-0.00359069889615409
0.00592272933721905,0.00283861044811994,0.00224187196448028,-0.00359695119527539
0.00596169466180602,0.00284975860438918,0.00224515896641392,-0.00360320349439669
0.00600065998639299,0.00286081947947979,0.00224844596834757,-0.00360945579351799
0.00603962531097995,0.00287179328981709,0.00225173297028121,-0.00361570809263929
0.00607859063556692,0.00288268025182643,0.00225501997221486,-0.00362196039176059
0.00611755596015389,0.00289348058193314,0.0022583069741485,-0.00362821269088189
0.00615652128474086,0.00290419449656257,0.00226159397608215,-0.00363446499000319
0.00619548660932782,0.00291482221214004,0.00226488097801579,-0.00364071728912449
0.00623445193391479,0.0029253639450909,0.00226816797994944,-0.00364696958824579
0.00627341725850176,0.00293581991184049,0.00227145498188308,-0.00365322188736709
0.00631238258308873,0.00294619032881414,0.00227474198381672,-0.00365947418648838
0.00635134790767569,0.0029564754124372,0.00227802898575037,-0.00366572648560968
0.00639031323226266,0.00296667537913499,0.00228131598768401,-0.00367197878473098
0.00642927855684963,0.00297679044533286,0.00228460298961766,-0.00367823108385228
0.0064682438814366,0.00298682082745615,0.0022878899915513,-0.00368448338297358
0.00650720920602356,0.00299676674193019,0.00229117699348495,-0.00369073568209488
0.00654617453061053,0.00300662840518033,0.00229446399541859,-0.00369698798121618
0.0065851398551975,0.00301640603363189,0.00229775099735224,-0.00370324028033748
0.00662410517978447,0.00302609984371023,0.00230103799928588,-0.00370949257945878
0.00666307050437143,0.00303571005184066,0.00230432500121953,-0.00371574487858008
0.0067020358289584,0.00304523687444855,0.00230761200315317,-0.00372199717770138
0.00674100115354537,0.00305468052795921,0.00231089900508682,-0.00372824947682268
0.00677996647813234,0.003064041228798,0.00231418600702046,-0.00378906963036254
0.0068189318027193,0.00307331919339024,0.00231747300895411,-0.0041134285379223
0.00685789712730627,0.00308251463816128,0.00232076001088775,-0.00404707992702002
0.00689686245189324,0.00309162777953646,0.0023240470128214,-0.00398073131611774
0.00693582777648021,0.0031006588339411,0.00232733401475504,-0.00391438270521546
0.00697479310106717,0.00310960801780056,0.00233062101668868,-0.00384803409431318
0.00701375842565414,0.00311847554754017,0.00233390801862233,-0.0037816854834109
0.00705272375024111,0.00312726163958526,0.00233719502055597,-0.00371533687250862
0.00709168907482808,0.00313596651036117,0.00234048202248962,-0.00364898826160634
0.00713065439941504,0.00314459037629325,0.00234376902442326,-0.00358263965070406
0.00716961972400201,0.00315313345380683,0.00234705602635691,-0.00351629103980179
0.00720858504858898,0.00316159595932725,0.00232640348329619,-0.00344994242889951
0.00724755037317595,0.00316997810927984,0.0023073988084399,-0.00338359381799723
0.00728651569776291,0.00317828012008995,0.00228950066926358,-0.00331724520709494
0.00732548102234988,0.00318650220818291,0.00226268259904847,-0.00325089659619267
0.00736444634693685,0.00319464458998406,0.0022450123045916,-0.00318454798529039
0.00740341167152382,0.00320270748191874,0.00222602350852444,-0.00311819937438811
0.00744237699611078,0.00321069110041229,0.00219932963033026,-0.00305185076348583
0.00748134232069775,0.00321859566189004,0.00218300039271561,-0.00298550215258355
0.00752030764528472,0.00322642138277734,0.0021693641843784,-0.00291915354168127
0.00755927296987169,0.00323416847949951,0.00216839834837939,-0.00285280493077899
0.00759823829445865,0.00324183716848191,0.00216743251238039,-0.00278645631987671
0.00763720361904562,0.00324942766614986,0.00216646667638138,-0.00272010770897443
0.00767616894363259,0.0032569401889287,0.00216550084038238,-0.00265375909807215
0.00771513426821956,0.00326437495324378,0.00216453500438337,-0.00258741048716987
0.00775409959280652,0.00327173217552043,0.00216356916838437,-0.00252106187626759
0.00779306491739349,0.00327901207218398,0.00216260333238536,-0.00245471326536531
0.00783203024198046,0.00328621485965979,0.00216163749638636,-0.00238836465446303
0.00787099556656743,0.00329334075437318,0.00216067166038735,-0.00232201604356075
0.00790996089115439,0.00330038997274949,0.00215970582438835,-0.00225566743265847
0.00794892621574136,0.00330736273121406,0.00215873998838934,-0.00218931882175619
0.00798789154032833,0.00331425924619223,0.00215777415239034,-0.00219053369955587
0.00802685686491529,0.00332107973410934,0.00215680831639133,-0.00222571881022687
0.00806582218950226,0.00332782441139073,0.00215584248039233,-0.00222117821620619
0.00810478751408923,0.00333449349446172,0.00215487664439332,-0.00223030641991564
0.0081437528386762,0.00334108719974767,0.00215391080839432,-0.002222522382702
0.00818271816326316,0.00334760574367391,0.00215294497239531,-0.0022154554501379
0.00822168348785013,0.00335404934266577,0.00215197913639631,-0.00220604794687319
0.0082606488124371,0.0033604182131486,0.0021510133003973,-0.00219704881088485
0.00829961413702407,0.00336671257154773,0.0021500474643983,-0.00218804967489651
0.00833857946161103,0.00337293263428851,0.00214908162839929,-0.00217905053890816
0.008377544786198,0.00337907861779626,0.00214811579240029,-0.00217005140291982
0.00841651011078497,0.00338515073849633,0.00214714995640128,-0.00216105226693148
0.00845547543537194,0.00339114921281405,0.00214618412040228,-0.00215205313094314
0.0084944407599589,0.00339707425717477,0.00214521828440327,-0.0021430539949548
0.00853340608454587,0.00340292608800382,0.00214425244840427,-0.00213405485896646
0.00857237140913284,0.00340870492172654,0.00214328661240526,-0.00212505572297811
0.00861133673371981,0.00341441097476826,0.00214232077640626,-0.00211605658698977
0.00865030205830677,0.00342004446355433,0.00214135494040725,-0.00210705745100143
0.00868926738289374,0.00342560560451009,0.00214038910440825,-0.00209805831501309
0.00872823270748071,0.00343109461406086,0.00213942326840924,-0.00208905917902475
0.00876719803206768,0.003436511708632,0.00213845743241024,-0.0020800600430364
0.00880616335665464,0.00344185710464883,0.00213749159641123,-0.00207106090704806
0.00884512868124161,0.0034471310185367,0.00213652576041223,-0.00206206177105972
0.00888409400582858,0.00345233366672094,0.00213555992441322,-0.00205306263507138
0.00892305933041555,0.00345746526562689,0.00213459408841422,-0.00204406349908304
0.00896202465500251,0.00346252603167989,0.00213362825241521,-0.00203506436309469
0.00900098997958948,0.00346751618130528,0.00213266241641621,-0.00202606522710635
0.00903995530417645,0.0034724359309284,0.0021316965804172,-0.00201706609111801
0.00907892062876342,0.00347728549697458,0.00214473042696672,-0.00200806695512967
0.00911788595335038,0.00348206509586916,0.00215097217251548,-0.00199906781914133
0.00915685127793735,0.00348677494403748,0.00215721391806424,-0.00199006868315298
0.00919581660252432,0.00349141525790487,0.002163455663613,-0.00198106954716464
0.00923478192711129,0.00349598625389669,0.00216969740916177,-0.0019720704111763
0.00927374725169825,0.00350048814843825,0.00217593915471053,-0.00196307127518796
0.00931271257628522,0.00350492115795491,0.00218218090025929,-0.00195407213919962
0.00935167790087219,0.003509285498872,0.00218842264580805,-0.00194507300321128
0.00939064322545916,0.00351358138761485,0.00219466439135681,-0.00193607386722293
0.00942960855004612,0.00351780904060881,0.00220090613690557,-0.00192707473123459
0.00946857387463309,0.00352196867427922,0.00220714788245433,-0.00191807559524625
0.00950753919922006,0.00352606050505141,0.00221338962800309,-0.00190907645925791
0.00954650452380702,0.00353008474935071,0.00221963137355185,-0.00190007732326957
0.00958546984839399,0.00353404162360248,0.00222587311910061,-0.00189107818728122
0.00962443517298096,0.00353793134423204,0.00223211486464937,-0.00188207905129288
0.00966340049756793,0.00354175412766473,0.00223835661019814,-0.00187307991530454
0.0097023658221549,0.0035455101903259,0.0022445983557469,-0.0018640807793162
0.00974133114674186,0.00354919974864087,0.00225084010129566,-0.00185508164332786
0.00978029647132883,0.003552823019035,0.00225708184684442,-0.00184608250733951
0.0098192617959158,0.00355638021793361,0.00226332359239318,-0.00183708337135117
0.00985822712050276,0.00355987156176204,0.00226956533794194,-0.00182808423536283
0.00989719244508973,0.00356329726694564,0.0022758070834907,-0.00184692568270386
0.0099361577696767,0.00356665754990973,0.00228204882903946,-0.00185396769977855
0.00997512309426367,0.00356995262707967,0.00228829057458822,-0.00186100971685325
0.0100140884188506,0.00357318271488078,0.00229453232013698,-0.00186805173392795
0.0100530537434376,0.0035763480297384,0.00230077406568574,-0.00187509375100265
0.0100920190680246,0.00357944878807788,0.00230701581123451,-0.00188213576807735
0.0101309843926115,0.00358248520632454,0.00231325755678327,-0.00188917778515204
0.0101699497171985,0.00358545750090373,0.00231949930233203,-0.00189621980222674
0.0102089150417855,0.0035883658882408,0.00232574104788079,-0.00190326181930144
0.0102478803663724,0.00359121058476106,0.00233198279342955,-0.00191030383637614
0.0102868456909594,0.00359399180688987,0.00233822453897831,-0.00191734585345084
0.0103258110155464,0.00359670977105255,0.00234446628452707,-0.00192438787052553
0.0103647763401333,0.00359936469367446,0.00235070803007583,-0.00193042250545306
0.0104037416647203,0.00360195679118092,0.00235694977562459,-0.00193076234709173
0.0104427069893073,0.00360448627999728,0.00236319152117335,-0.00193110218873041
0.0104816723138942,0.00360695337654886,0.00236943326672212,-0.00193144203036909
0.0105206376384812,0.00360935829726102,0.00237567501227088,-0.00193178187200776
0.0105596029630682,0.00361170125855909,0.00236878816260345,-0.00193212171364644
0.0105985682876551,0.0036139824768684,0.00234834762222367,-0.00193246155528512
0.0106375336122421,0.0036162021686143,0.0023420212919059,-0.00193280139692379
0.0106764989368291,0.00361836055022212,0.00233569496158814,-0.00193314123856247
0.010715464261416,0.0036204578381172,0.00232936863127038,-0.00193348108020115
0.010754429586003,0.00362249424872488,0.00232304230095262,-0.00193382092183982
0.01079339491059,0.0036244699984705,0.00231671597063486,-0.0019341607634785
0.010832360235177,0.00362638530377939,0.00231038964031709,-0.00193450060511718
0.0108713255597639,0.00362824038107689,0.00230406330999933,-0.00193484044675585
0.0109102908843509,0.00363003544678834,0.00229773697968157,-0.00193518028839453
0.0109492562089379,0.00363177071733908,0.00229141064936381,-0.00193552013003321
0.0109882215335248,0.00363344640915445,0.00228508431904605,-0.00193585997167188
0.0110271868581118,0.00363506273865978,0.00227875798872828,-0.00193619981331056
0.0110661521826988,0.00363661992228042,0.00225827855893286,-0.00193653965494924
0.0111051175072857,0.00363811817644169,0.0022306789539152,-0.00193687949658791
0.0111440828318727,0.00363955771756895,0.00219412740278974,-0.00193721933822659
0.0111830481564597,0.00364093876208752,0.00215757585166429,-0.00193755917986527
0.0112220134810466,0.00364226152642275,0.00212102430053883,-0.00193789902150394
0.0112609788056336,0.00364352622699997,0.00208447274941338,-0.00193823886314262
0.0112999441302206,0.00364473308024452,0.00204792119828792,-0.0019385787047813
0.0113389094548075,0.00364588230258173,0.00201164157705137,-0.00193891854641997
0.0113778747793945,0.00364697411043696,0.00202257402057036,-0.00193925838805865
0.0114168401039815,0.00364800872023553,0.00201680297645984,-0.00193959822969733
0.0114558054285684,0.00364898634840278,0.00204375529844129,-0.001939938071336
0.0114947707531554,0.00364990721136406,0.00203960423570539,-0.00194027791297468
0.0115337360777424,0.00365077152554469,0.00203440309243816,-0.00194061775461336
0.0115727014023293,0.00365157950737002,0.00202920194917093,-0.00194095759625203
0.0116116667269163,0.00365233137326538,0.00202400080590369,-0.00194129743789071
0.0116506320515033,0.00365302733965612,0.00201879966263646,-0.00194163727952938
0.0116895973760902,0.00365366762296757,0.00201359851936923,-0.00194197712116806
0.0117285627006772,0.00365425243962507,0.00200839737610199,-0.00194231696280674
0.0117675280252642,0.00365478200605395,0.00200319623283476,-0.00194265680444541
0.0118064933498511,0.00365525653867956,0.00199799508956753,-0.00194299664608409
0.0118454586744381,0.00365567625392723,0.00199279394630029,-0.00194333648772277
0.0118844239990251,0.00365604136822231,0.00198759280303306,-0.00194367632936144
0.011923389323612,0.00365635209799012,0.00198239165976583,-0.00194401617100012
0.011962354648199,0.00365660865965601,0.00197719051649859,-0.0019443560126388
0.012001319972786,0.00365681126964532,0.00197198937323136,-0.00194469585427747
0.0120402852973729,0.00365696014438338,0.00196678822996413,-0.00194503569591615
0.0120792506219599,0.00365705550029553,0.00196158708669689,-0.00194537553755483
0.0121182159465469,0.0036570975538071,0.00195638594342966,-0.0019457153791935
0.0121571812711338,0.00365708652134345,0.00195118480016243,-0.00194605522083218
0.0121961465957208,0.0036570226193299,0.0019459836568952,-0.00194639506247086
0.0122351119203078,0.0036569060641918,0.00194078251362796,-0.00194673490410953
0.0122740772448947,0.00365673707235447,0.00193558137036073,-0.00194707474574821
0.0123130425694817,0.00365651586024327,0.0019303802270935,-0.00194741458738689
0.0123520078940687,0.00365624264428352,0.00192517908382626,-0.00194775442902556
0.0123909732186556,0.00365591764090057,0.00191997794055903,-0.00194809427066424
0.0124299385432426,0.00365554106651975,0.0019147767972918,-0.00194843411230292
0.0124689038678296,0.00365511313756641,0.00190957565402456,-0.00194877395394159
0.0125078691924166,0.00365463407046587,0.00189957350746682,-0.00194911379558027
0.0125468345170035,0.00365410408164348,0.00188290939912781,-0.00194945363721895
0.0125857998415905,0.00365352338752457,0.00187827129077689,-0.00194979347885762
0.0126247651661775,0.00365289220453449,0.00186999014625908,-0.0019501333204963
0.0126637304907644,0.00365221074909857,0.00185221951039151,-0.00195047316213498
0.0127026958153514,0.00365147923764215,0.00184769263242333,-0.00195081300377365
0.0127416611399384,0.00365069788659057,0.00184073705172142,-0.00195115284541233
0.0127806264645253,0.00364986691236916,0.00182185454395672,-0.00195149268705101
0.0128195917891123,0.00364898653140327,0.0018174306113911,-0.00195183252868968
